sku,item_name,brand_name,product_category,trade,unit,ean,quantity
PHT-196Q3U,"Rohrschelle mit Gummieinlage — 1 1/2"" · M8/M10",Profihaustechnik,Montage & Dämmung,lueftung,St,,
PHT-3URLWK,"Rohrschelle mit Gummieinlage — 2"" · M8",Profihaustechnik,Montage & Dämmung,lueftung,St,,
PHT-8NRWPG,"Rohrschelle mit Gummieinlage — 2"" · M8/M10",Profihaustechnik,Montage & Dämmung,lueftung,St,,
PHT-C9K0XF,Rohrschelle mit Gummieinlage — 12 mm · M8,Profihaustechnik,Montage & Dämmung,lueftung,St,,
PHT-CT7F1F,Rohrschelle mit Gummieinlage — 12 mm · M8/M10,Profihaustechnik,Montage & Dämmung,lueftung,St,,
PHT-47XHJU,Rohrschelle mit Gummieinlage — 15 mm · M8,Profihaustechnik,Montage & Dämmung,lueftung,St,,
PHT-A4NJYV,Rohrschelle mit Gummieinlage — 15 mm · M8/M10,Profihaustechnik,Montage & Dämmung,lueftung,St,,
PHT-L2Q01S,Rohrschelle mit Gummieinlage — 18 mm · M8,Profihaustechnik,Montage & Dämmung,lueftung,St,,
PHT-VQ4VWW,Rohrschelle mit Gummieinlage — 18 mm · M8/M10,Profihaustechnik,Montage & Dämmung,lueftung,St,,
PHT-05WLY4,Rohrschelle mit Gummieinlage — 22 mm · M8,Profihaustechnik,Montage & Dämmung,lueftung,St,,
PHT-794RCY,Rohrschelle mit Gummieinlage — 22 mm · M8/M10,Profihaustechnik,Montage & Dämmung,lueftung,St,,
PHT-WTFTNV,Rohrschelle mit Gummieinlage — 28 mm · M8,Profihaustechnik,Montage & Dämmung,lueftung,St,,
PHT-24UFR9,Rohrschelle mit Gummieinlage — 28 mm · M8/M10,Profihaustechnik,Montage & Dämmung,lueftung,St,,
PHT-PKVRHF,Rohrschelle mit Gummieinlage — 35 mm · M8,Profihaustechnik,Montage & Dämmung,lueftung,St,,
PHT-YFAJS8,Rohrschelle mit Gummieinlage — 35 mm · M8/M10,Profihaustechnik,Montage & Dämmung,lueftung,St,,
PHT-VKEYHM,Rohrschelle mit Gummieinlage — 42 mm · M8,Profihaustechnik,Montage & Dämmung,lueftung,St,,
PHT-UHJLGE,Rohrschelle mit Gummieinlage — 42 mm · M8/M10,Profihaustechnik,Montage & Dämmung,lueftung,St,,
PHT-PT27P6,Rohrschelle mit Gummieinlage — 54 mm · M8,Profihaustechnik,Montage & Dämmung,lueftung,St,,
PHT-4EP2PJ,Rohrschelle mit Gummieinlage — 54 mm · M8/M10,Profihaustechnik,Montage & Dämmung,lueftung,St,,
PHT-9L7MHV,Montageband / Lochband,Profihaustechnik,Montage & Dämmung,lueftung,St,,
PHT-AAFGZF,Bride / Spannschelle,Profihaustechnik,Montage & Dämmung,lueftung,St,,
PHT-UDJ84N,Kanalaufhängung / Gewindestange,Profihaustechnik,Montage & Dämmung,lueftung,St,,
PHT-QRM4R1,Dämmmatte Mineralwolle alukaschiert — 20 mm · Rolle 5 m²,Profihaustechnik,Montage & Dämmung,lueftung,Rolle,,
PHT-6SP5QU,Dämmmatte Mineralwolle alukaschiert — 20 mm · Rolle 10 m²,Profihaustechnik,Montage & Dämmung,lueftung,Rolle,,
PHT-E6GLZB,Dämmmatte Mineralwolle alukaschiert — 30 mm · Rolle 5 m²,Profihaustechnik,Montage & Dämmung,lueftung,Rolle,,
PHT-J8R63Y,Dämmmatte Mineralwolle alukaschiert — 30 mm · Rolle 10 m²,Profihaustechnik,Montage & Dämmung,lueftung,Rolle,,
PHT-RXNL96,Dämmmatte Mineralwolle alukaschiert — 50 mm · Rolle 5 m²,Profihaustechnik,Montage & Dämmung,lueftung,Rolle,,
PHT-BP8TE8,Dämmmatte Mineralwolle alukaschiert — 50 mm · Rolle 10 m²,Profihaustechnik,Montage & Dämmung,lueftung,Rolle,,
PHT-CMXSWR,Dämmmatte Mineralwolle alukaschiert — 100 mm · Rolle 5 m²,Profihaustechnik,Montage & Dämmung,lueftung,Rolle,,
PHT-HU1VNV,Dämmmatte Mineralwolle alukaschiert — 100 mm · Rolle 10 m²,Profihaustechnik,Montage & Dämmung,lueftung,Rolle,,
PHT-NJZUGC,Kautschuk-Dämmung selbstklebend — 20 mm · Rolle 5 m²,Profihaustechnik,Montage & Dämmung,lueftung,Rolle,,
PHT-QS854U,Kautschuk-Dämmung selbstklebend — 20 mm · Rolle 10 m²,Profihaustechnik,Montage & Dämmung,lueftung,Rolle,,
PHT-YNB3ZU,Kautschuk-Dämmung selbstklebend — 30 mm · Rolle 5 m²,Profihaustechnik,Montage & Dämmung,lueftung,Rolle,,
PHT-0BXSGN,Kautschuk-Dämmung selbstklebend — 30 mm · Rolle 10 m²,Profihaustechnik,Montage & Dämmung,lueftung,Rolle,,
PHT-DC37ZZ,Kautschuk-Dämmung selbstklebend — 50 mm · Rolle 5 m²,Profihaustechnik,Montage & Dämmung,lueftung,Rolle,,
PHT-P4K3D2,Kautschuk-Dämmung selbstklebend — 50 mm · Rolle 10 m²,Profihaustechnik,Montage & Dämmung,lueftung,Rolle,,
PHT-MSKC8D,Kautschuk-Dämmung selbstklebend — 100 mm · Rolle 5 m²,Profihaustechnik,Montage & Dämmung,lueftung,Rolle,,
PHT-A41D7L,Kautschuk-Dämmung selbstklebend — 100 mm · Rolle 10 m²,Profihaustechnik,Montage & Dämmung,lueftung,Rolle,,
PHT-SELK7Y,Alu-Klebeband / Dichtband,Profihaustechnik,Montage & Dämmung,lueftung,St,,
PHT-WJ0TDS,Dichtmanschette / Dichtlippe (EPDM),Profihaustechnik,Montage & Dämmung,lueftung,St,,
PHT-M5EBLM,Schnellspannband / Klettband,Profihaustechnik,Montage & Dämmung,lueftung,St,,
PHT-QLQAUK,Brandschutz-Dämmschale,Profihaustechnik,Montage & Dämmung,lueftung,St,,
PHT-1XGG4Y,Wandhülse / Kernbohrungs-Zubehör,Profihaustechnik,Montage & Dämmung,lueftung,St,,
PHT-L8N140,Luftverteiler Zuluft/Abluft — 6 Anschlüsse DN 75/90,Profihaustechnik,KWL-Systemkomponenten,lueftung,St,,
PHT-CJ697S,Luftverteiler Zuluft/Abluft — 7 Anschlüsse DN 75/90,Profihaustechnik,KWL-Systemkomponenten,lueftung,St,,
PHT-RKF0S0,Luftverteiler Zuluft/Abluft — 8 Anschlüsse DN 75/90,Profihaustechnik,KWL-Systemkomponenten,lueftung,St,,
PHT-JGXT6C,Luftverteiler Zuluft/Abluft — 9 Anschlüsse DN 75/90,Profihaustechnik,KWL-Systemkomponenten,lueftung,St,,
PHT-K4P736,Luftverteiler Zuluft/Abluft — 10 Anschlüsse DN 75/90,Profihaustechnik,KWL-Systemkomponenten,lueftung,St,,
PHT-RC59EQ,Luftverteiler Zuluft/Abluft — 11 Anschlüsse DN 75/90,Profihaustechnik,KWL-Systemkomponenten,lueftung,St,,
PHT-4ZNRXW,Luftverteiler Zuluft/Abluft — 12 Anschlüsse DN 75/90,Profihaustechnik,KWL-Systemkomponenten,lueftung,St,,
PHT-9QWK20,Luftverteiler Zuluft/Abluft — 13 Anschlüsse DN 75/90,Profihaustechnik,KWL-Systemkomponenten,lueftung,St,,
PHT-ZPXF2Q,Luftverteiler Zuluft/Abluft — 14 Anschlüsse DN 75/90,Profihaustechnik,KWL-Systemkomponenten,lueftung,St,,
PHT-R8BX6Y,Luftverteiler Zuluft/Abluft — 15 Anschlüsse DN 75/90,Profihaustechnik,KWL-Systemkomponenten,lueftung,St,,
PHT-NY72PU,Schalldämpfer-Verteilerbox — 6 Anschlüsse DN 75/90,Profihaustechnik,KWL-Systemkomponenten,lueftung,St,,
PHT-J30KL6,Schalldämpfer-Verteilerbox — 7 Anschlüsse DN 75/90,Profihaustechnik,KWL-Systemkomponenten,lueftung,St,,
PHT-W3QGJN,Schalldämpfer-Verteilerbox — 8 Anschlüsse DN 75/90,Profihaustechnik,KWL-Systemkomponenten,lueftung,St,,
PHT-S2TQKC,Schalldämpfer-Verteilerbox — 9 Anschlüsse DN 75/90,Profihaustechnik,KWL-Systemkomponenten,lueftung,St,,
PHT-4WXP3V,Schalldämpfer-Verteilerbox — 10 Anschlüsse DN 75/90,Profihaustechnik,KWL-Systemkomponenten,lueftung,St,,
PHT-CPRY5M,Schalldämpfer-Verteilerbox — 11 Anschlüsse DN 75/90,Profihaustechnik,KWL-Systemkomponenten,lueftung,St,,
PHT-S84NLP,Schalldämpfer-Verteilerbox — 12 Anschlüsse DN 75/90,Profihaustechnik,KWL-Systemkomponenten,lueftung,St,,
PHT-VL9T4T,Schalldämpfer-Verteilerbox — 13 Anschlüsse DN 75/90,Profihaustechnik,KWL-Systemkomponenten,lueftung,St,,
PHT-KXV8KR,Schalldämpfer-Verteilerbox — 14 Anschlüsse DN 75/90,Profihaustechnik,KWL-Systemkomponenten,lueftung,St,,
PHT-CVCGUF,Schalldämpfer-Verteilerbox — 15 Anschlüsse DN 75/90,Profihaustechnik,KWL-Systemkomponenten,lueftung,St,,
PHT-XEJXH4,Flachovalrohr-System — DN 75,Profihaustechnik,KWL-Systemkomponenten,lueftung,St,,
PHT-1DR1R5,Flachovalrohr-System — DN 90,Profihaustechnik,KWL-Systemkomponenten,lueftung,St,,
PHT-HL7SJ2,Flachovalrohr-System — DN 75 · 50-m-Ring,Profihaustechnik,KWL-Systemkomponenten,lueftung,St,,
PHT-S0LX10,Flachovalrohr-System — DN 90 · 50-m-Ring,Profihaustechnik,KWL-Systemkomponenten,lueftung,St,,
PHT-X4JGC8,Flachovalrohr-System — Bogen 90°,Profihaustechnik,KWL-Systemkomponenten,lueftung,St,,
PHT-WHR1QU,Flachovalrohr-System — Verbinder,Profihaustechnik,KWL-Systemkomponenten,lueftung,St,,
PHT-9X7JDQ,Flachovalrohr-System — Endkappe,Profihaustechnik,KWL-Systemkomponenten,lueftung,St,,
PHT-LSFRBN,Boden-/Wand-/Deckenauslass KWL,Profihaustechnik,KWL-Systemkomponenten,lueftung,St,,
PHT-LL8KAZ,Tunnelbogen / Verbinder DN 75/90 — DN 75,Profihaustechnik,KWL-Systemkomponenten,lueftung,St,,
PHT-0CXQG8,Tunnelbogen / Verbinder DN 75/90 — DN 90,Profihaustechnik,KWL-Systemkomponenten,lueftung,St,,
PHT-DL28RA,Tunnelbogen / Verbinder DN 75/90 — DN 75 · 50-m-Ring,Profihaustechnik,KWL-Systemkomponenten,lueftung,St,,
PHT-YW8FUY,Tunnelbogen / Verbinder DN 75/90 — DN 90 · 50-m-Ring,Profihaustechnik,KWL-Systemkomponenten,lueftung,St,,
PHT-LTY2S0,Tunnelbogen / Verbinder DN 75/90 — Bogen 90°,Profihaustechnik,KWL-Systemkomponenten,lueftung,St,,
PHT-0CDPRS,Tunnelbogen / Verbinder DN 75/90 — Verbinder,Profihaustechnik,KWL-Systemkomponenten,lueftung,St,,
PHT-S38T63,Tunnelbogen / Verbinder DN 75/90 — Endkappe,Profihaustechnik,KWL-Systemkomponenten,lueftung,St,,
PHT-VZ4XN6,Revisions-/Putzdeckel,Profihaustechnik,KWL-Systemkomponenten,lueftung,St,,
PHT-93SM5E,Enthalpie-Wärmetauscher,Profihaustechnik,KWL-Systemkomponenten,lueftung,St,,
PHT-MDZJ2R,Sommer-Bypass-Modul,Profihaustechnik,KWL-Systemkomponenten,lueftung,St,,
PHT-7FUXJC,Elektrisches Vorheizregister,Profihaustechnik,KWL-Systemkomponenten,lueftung,St,,
PHT-AXAETQ,Sole-Erdwärmetauscher-Set,Profihaustechnik,KWL-Systemkomponenten,lueftung,St,,
PHT-250KX9,Mauerkasten mit Rückstauklappe,Profihaustechnik,Küchen- & Gewerbeabluft,lueftung,St,,
PHT-GHMAJ7,Abluft-Set Dunstabzug komplett,Profihaustechnik,Küchen- & Gewerbeabluft,lueftung,St,,
PHT-GGKUKW,Umluft-Set mit Aktivkohle,Profihaustechnik,Küchen- & Gewerbeabluft,lueftung,St,,
PHT-GC4YUR,Gewerbe-Ablufthaube Edelstahl,Profihaustechnik,Küchen- & Gewerbeabluft,lueftung,St,,
PHT-5PAT9T,Gastro-Abluftkanal Edelstahl,Profihaustechnik,Küchen- & Gewerbeabluft,lueftung,St,,
PHT-ZSA1MV,Fettabscheidung Brandschutz,Profihaustechnik,Küchen- & Gewerbeabluft,lueftung,St,,
PHT-LEGPVD,Kupferrohr — 12 × 1 mm · Stange 5 m,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-GVU4FF,Kupferrohr — 15 × 1 mm · Stange 5 m,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-CMJDDW,Kupferrohr — 18 × 1 mm · Stange 5 m,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-74NDLX,Kupferrohr — 22 × 1 mm · Stange 5 m,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-E56WQU,Kupferrohr — 28 × 1 mm · Stange 5 m,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-NGM49Q,Kupferrohr — 35 × 1 mm · Stange 5 m,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-BHPQ2F,Kupferrohr — 42 × 1 mm · Stange 5 m,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-8R33P4,Kupferrohr — 54 × 1 mm · Stange 5 m,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-CY0PMQ,Kupferrohr — 12 × 1 mm · Ring 25 m,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-2H0DZQ,Kupferrohr — 15 × 1 mm · Ring 25 m,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-U43UJJ,Kupferrohr — 18 × 1 mm · Ring 25 m,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-W6769Z,Kupferrohr — 22 × 1 mm · Ring 25 m,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-JXN4KB,C-Stahlrohr verzinkt (Pressfähig) — 15 mm · Stange 6 m,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-95391U,C-Stahlrohr verzinkt (Pressfähig) — 18 mm · Stange 6 m,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-UERLKE,C-Stahlrohr verzinkt (Pressfähig) — 22 mm · Stange 6 m,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-18U68T,C-Stahlrohr verzinkt (Pressfähig) — 28 mm · Stange 6 m,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-R0T1LC,C-Stahlrohr verzinkt (Pressfähig) — 35 mm · Stange 6 m,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-KGPE7Z,C-Stahlrohr verzinkt (Pressfähig) — 42 mm · Stange 6 m,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-KMQ874,C-Stahlrohr verzinkt (Pressfähig) — 54 mm · Stange 6 m,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-PP6VLL,C-Stahlrohr verzinkt (Pressfähig) — 76 mm · Stange 6 m,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-5AA34K,C-Stahlrohr verzinkt (Pressfähig) — 88 mm · Stange 6 m,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-GHTSXZ,C-Stahlrohr verzinkt (Pressfähig) — 108 mm · Stange 6 m,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-X74V57,Edelstahlrohr (Trinkwasser) — 15 mm · Stange 6 m,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-TQWNT0,Edelstahlrohr (Trinkwasser) — 18 mm · Stange 6 m,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-8GM0L8,Edelstahlrohr (Trinkwasser) — 22 mm · Stange 6 m,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-1N51CK,Edelstahlrohr (Trinkwasser) — 28 mm · Stange 6 m,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-BW682G,Edelstahlrohr (Trinkwasser) — 35 mm · Stange 6 m,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-HCQH8P,Edelstahlrohr (Trinkwasser) — 42 mm · Stange 6 m,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-WJUZHG,Edelstahlrohr (Trinkwasser) — 54 mm · Stange 6 m,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-D8CM80,Edelstahlrohr (Trinkwasser) — 76 mm · Stange 6 m,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-AUH3QX,Edelstahlrohr (Trinkwasser) — 88 mm · Stange 6 m,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-L8P5M3,Edelstahlrohr (Trinkwasser) — 108 mm · Stange 6 m,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-SDU2T5,Mehrschichtverbundrohr (MSVR) — 16 mm · Ring 200 m,Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-NPX2HH,Mehrschichtverbundrohr (MSVR) — 16 mm · Ring 500 m,Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-JN2ZBM,Mehrschichtverbundrohr (MSVR) — 20 mm · Ring 200 m,Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-YPJW95,Mehrschichtverbundrohr (MSVR) — 20 mm · Ring 500 m,Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-442PHL,Mehrschichtverbundrohr (MSVR) — 26 mm · Ring 50 m,Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-MXCWJY,Mehrschichtverbundrohr (MSVR) — 32 mm · Ring 50 m,Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-RYKMH1,Mehrschichtverbundrohr (MSVR) — 40 mm · Ring 50 m,Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-UH6Y8W,Mehrschichtverbundrohr (MSVR) — 50 mm · Ring 50 m,Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-N5LPS8,Mehrschichtverbundrohr (MSVR) — 63 mm · Ring 50 m,Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-38YKDJ,Mehrschichtverbundrohr (MSVR) — 32 mm · Stange 5 m,Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-SABM12,Mehrschichtverbundrohr (MSVR) — 40 mm · Stange 5 m,Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-KGT6DW,Mehrschichtverbundrohr (MSVR) — 50 mm · Stange 5 m,Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-C52PMV,Mehrschichtverbundrohr (MSVR) — 63 mm · Stange 5 m,Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-CCLTDT,PE-X-Rohr — 14×2 · Ring 120 m,Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-K8WKE2,PE-X-Rohr — 14×2 · Ring 200 m,Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-BKVKPT,PE-X-Rohr — 14×2 · Ring 240 m,Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-W0JYNE,PE-X-Rohr — 14×2 · Ring 300 m,Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-CL9MQW,PE-X-Rohr — 14×2 · Ring 500 m,Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-3KAFC6,PE-X-Rohr — 14×2 · Ring 600 m,Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-ADPSZG,PE-X-Rohr — 16×2 · Ring 120 m,Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-MC3D29,PE-X-Rohr — 16×2 · Ring 200 m,Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-9T8DL2,PE-X-Rohr — 16×2 · Ring 240 m,Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-U7XF8M,PE-X-Rohr — 16×2 · Ring 300 m,Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-EPHD9B,PE-X-Rohr — 16×2 · Ring 500 m,Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-1LDF5B,PE-X-Rohr — 16×2 · Ring 600 m,Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-MSNKSK,PE-X-Rohr — 17×2 · Ring 120 m,Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-BAUKN0,PE-X-Rohr — 17×2 · Ring 200 m,Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-NSJUCP,PE-X-Rohr — 17×2 · Ring 240 m,Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-SJ4F1A,PE-X-Rohr — 17×2 · Ring 300 m,Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-62KBTE,PE-X-Rohr — 17×2 · Ring 500 m,Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-JW876G,PE-X-Rohr — 17×2 · Ring 600 m,Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-ATBR10,PE-X-Rohr — 20×2 · Ring 120 m,Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-LYN79P,PE-X-Rohr — 20×2 · Ring 200 m,Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-ZTDG0A,PE-X-Rohr — 20×2 · Ring 240 m,Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-22T925,PE-X-Rohr — 20×2 · Ring 300 m,Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-H9PACV,PE-X-Rohr — 20×2 · Ring 500 m,Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-7SZXHF,PE-X-Rohr — 20×2 · Ring 600 m,Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-MNKU45,PP-R-Rohr (Aquatherm-Typ) — 20 mm · Stange 4 m,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-867FT8,PP-R-Rohr (Aquatherm-Typ) — 25 mm · Stange 4 m,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-C50D5Y,PP-R-Rohr (Aquatherm-Typ) — 32 mm · Stange 4 m,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-70APQA,PP-R-Rohr (Aquatherm-Typ) — 40 mm · Stange 4 m,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-09QAMU,PP-R-Rohr (Aquatherm-Typ) — 50 mm · Stange 4 m,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-M2PCRT,PP-R-Rohr (Aquatherm-Typ) — 63 mm · Stange 4 m,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-F64PAW,"PE-HD-Rohr (Hausanschluss) — 25×2,3 · Ring 50 m",Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-KMXPGB,"PE-HD-Rohr (Hausanschluss) — 25×2,3 · Ring 100 m",Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-ADLMQ4,"PE-HD-Rohr (Hausanschluss) — 32×2,9 · Ring 50 m",Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-GHYVXJ,"PE-HD-Rohr (Hausanschluss) — 32×2,9 · Ring 100 m",Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-K6X6NF,"PE-HD-Rohr (Hausanschluss) — 40×3,7 · Ring 50 m",Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-Q25CT8,"PE-HD-Rohr (Hausanschluss) — 40×3,7 · Ring 100 m",Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-JA8UJS,"PE-HD-Rohr (Hausanschluss) — 50×4,6 · Ring 50 m",Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-SEXCMR,"PE-HD-Rohr (Hausanschluss) — 50×4,6 · Ring 100 m",Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-DHU1TJ,"PE-HD-Rohr (Hausanschluss) — 63×5,8 · Ring 50 m",Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-QAFEJ0,"PE-HD-Rohr (Hausanschluss) — 63×5,8 · Ring 100 m",Profihaustechnik,Rohre & Leitungen,sanitaer,Ring,,
PHT-WSXL1A,HT-Rohr (PP) Abwasser innen — DN 32 × 150 mm,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-FFX138,HT-Rohr (PP) Abwasser innen — DN 32 × 250 mm,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-R22VPY,HT-Rohr (PP) Abwasser innen — DN 32 × 500 mm,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-ARCWTB,HT-Rohr (PP) Abwasser innen — DN 32 × 750 mm,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-6REGED,HT-Rohr (PP) Abwasser innen — DN 32 × 1000 mm,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-P3TZ1C,HT-Rohr (PP) Abwasser innen — DN 32 × 1500 mm,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-1BEDBA,HT-Rohr (PP) Abwasser innen — DN 32 × 2000 mm,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-EK4CYS,HT-Rohr (PP) Abwasser innen — DN 40 × 150 mm,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-1VXGDJ,HT-Rohr (PP) Abwasser innen — DN 40 × 250 mm,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-958B6L,HT-Rohr (PP) Abwasser innen — DN 40 × 500 mm,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-XPUHDR,HT-Rohr (PP) Abwasser innen — DN 40 × 750 mm,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-S6BPFU,HT-Rohr (PP) Abwasser innen — DN 40 × 1000 mm,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-WXZYJ1,HT-Rohr (PP) Abwasser innen — DN 40 × 1500 mm,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-8EJEQT,HT-Rohr (PP) Abwasser innen — DN 40 × 2000 mm,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-8X76N9,HT-Rohr (PP) Abwasser innen — DN 50 × 150 mm,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-QLDNA7,HT-Rohr (PP) Abwasser innen — DN 50 × 250 mm,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-TTW4UB,HT-Rohr (PP) Abwasser innen — DN 50 × 500 mm,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-88H1WY,HT-Rohr (PP) Abwasser innen — DN 50 × 750 mm,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-CRBRKR,HT-Rohr (PP) Abwasser innen — DN 50 × 1000 mm,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-86UXHS,HT-Rohr (PP) Abwasser innen — DN 50 × 1500 mm,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-75UWZC,HT-Rohr (PP) Abwasser innen — DN 50 × 2000 mm,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-F7ED5A,HT-Rohr (PP) Abwasser innen — DN 75 × 150 mm,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
PHT-1ELDRY,HT-Rohr (PP) Abwasser innen — DN 75 × 250 mm,Profihaustechnik,Rohre & Leitungen,sanitaer,St,,
